ImageId,Label
14357,1
14358,6
14359,5
14360,7
14361,3
14362,5
14363,1
14364,1
14365,1
14366,5
14367,6
14368,2
14369,8
14370,7
14371,9
14372,9
14373,5
14374,1
14375,7
14376,7
14377,1
14378,3
14379,1
14380,6
14381,1
14382,9
14383,1
14384,6
14385,2
14386,1
14387,9
14388,9
14389,2
14390,7
14391,7
14392,6
14393,6
14394,7
14395,1
14396,5
14397,1
14398,1
14399,8
14400,9
14401,1
14402,7
14403,9
14404,7
14405,7
14406,3
14407,1
14408,5
14409,2
14410,6
14411,1
14412,6
14413,1
14414,3
14415,5
14416,3
14417,7
14418,6
14419,5
14420,7
14421,1
14422,6
14423,1
14424,1
14425,1
14426,3
14427,6
14428,1
14429,2
14430,1
14431,1
14432,5
14433,3
14434,8
14435,7
14436,1
14437,1
14438,3
14439,1
14440,7
14441,1
14442,5
14443,1
14444,3
14445,7
14446,5
14447,5
14448,7
14449,2
14450,3
14451,5
14452,9
14453,7
14454,1
14455,7
14456,1
14457,7
14458,1
14459,9
14460,1
14461,1
14462,8
14463,3
14464,9
14465,8
14466,3
14467,5
14468,1
14469,1
14470,1
14471,9
14472,5
14473,5
14474,7
14475,3
14476,5
14477,1
14478,5
14479,7
14480,7
14481,3
14482,1
14483,1
14484,3
14485,1
14486,2
14487,3
14488,3
14489,5
14490,1
14491,5
14492,1
14493,5
14494,1
14495,5
14496,7
14497,8
14498,5
14499,8
14500,6
14501,6
14502,9
14503,7
14504,5
14505,5
14506,7
14507,7
14508,8
14509,1
14510,5
14511,1
14512,7
14513,1
14514,5
14515,5
14516,1
14517,1
14518,1
14519,1
14520,7
14521,7
14522,1
14523,7
14524,1
14525,7
14526,7
14527,7
14528,7
14529,5
14530,4
14531,1
14532,8
14533,1
14534,6
14535,7
14536,7
14537,6
14538,7
14539,3
14540,7
14541,5
14542,6
14543,7
14544,1
14545,9
14546,3
14547,7
14548,8
14549,3
14550,1
14551,3
14552,4
14553,1
14554,6
14555,1
14556,4
14557,3
14558,7
14559,7
14560,1
14561,7
14562,5
14563,1
14564,1
14565,7
14566,1
14567,5
14568,7
14569,7
14570,7
14571,1
14572,1
14573,7
14574,7
14575,1
14576,6
14577,7
14578,6
14579,5
14580,6
14581,8
14582,1
14583,7
14584,6
14585,6
14586,3
14587,6
14588,8
14589,5
14590,5
14591,9
14592,5
14593,1
14594,3
14595,5
14596,7
14597,5
14598,9
14599,3
14600,3
14601,5
14602,9
14603,1
14604,5
14605,1
14606,1
14607,6
14608,5
14609,1
14610,2
14611,1
14612,7
14613,5
14614,6
14615,7
14616,5
14617,6
14618,7
14619,2
14620,2
14621,9
14622,7
14623,1
14624,8
14625,7
14626,2
14627,5
14628,3
14629,5
14630,2
14631,1
14632,7
14633,1
14634,9
14635,6
14636,8
14637,7
14638,9
14639,7
14640,9
14641,5
14642,1
14643,3
14644,1
14645,7
14646,1
14647,5
14648,5
14649,5
14650,7
14651,7
14652,7
14653,1
14654,1
14655,5
14656,4
14657,3
14658,7
14659,1
14660,7
14661,1
14662,9
14663,1
14664,9
14665,5
14666,6
14667,7
14668,1
14669,7
14670,7
14671,1
14672,8
14673,1
14674,1
14675,8
14676,3
14677,7
14678,5
14679,8
14680,1
14681,9
14682,1
14683,1
14684,7
14685,1
14686,7
14687,1
14688,3
14689,1
14690,7
14691,5
14692,7
14693,2
14694,1
14695,5
14696,4
14697,5
14698,3
14699,1
14700,6
14701,6
14702,6
14703,1
14704,7
14705,1
14706,7
14707,7
14708,1
14709,8
14710,8
14711,1
14712,7
14713,8
14714,5
14715,1
14716,1
14717,7
14718,9
14719,7
14720,7
14721,7
14722,9
14723,1
14724,6
14725,3
14726,1
14727,1
14728,1
14729,7
14730,5
14731,7
14732,6
14733,7
14734,7
14735,7
14736,2
14737,7
14738,1
14739,7
14740,9
14741,9
14742,1
14743,7
14744,5
14745,1
14746,1
14747,1
14748,5
14749,5
14750,7
14751,1
14752,6
14753,1
14754,8
14755,1
14756,7
14757,7
14758,5
14759,9
14760,1
14761,7
14762,5
14763,1
14764,2
14765,7
14766,6
14767,6
14768,1
14769,2
14770,9
14771,1
14772,1
14773,9
14774,9
14775,3
14776,6
14777,1
14778,6
14779,1
14780,5
14781,7
14782,2
14783,5
14784,7
14785,5
14786,6
14787,7
14788,7
14789,5
14790,1
14791,3
14792,8
14793,1
14794,1
14795,1
14796,5
14797,7
14798,1
14799,4
14800,5
14801,2
14802,5
14803,6
14804,1
14805,1
14806,5
14807,6
14808,5
14809,7
14810,5
14811,6
14812,3
14813,5
14814,6
14815,3
14816,5
14817,1
14818,7
14819,1
14820,5
14821,7
14822,7
14823,7
14824,7
14825,1
14826,5
14827,7
14828,1
14829,5
14830,7
14831,5
14832,5
14833,1
14834,5
14835,7
14836,6
14837,7
14838,1
14839,7
14840,7
14841,1
14842,7
14843,1
14844,5
14845,1
14846,1
14847,6
14848,9
14849,2
14850,2
14851,6
14852,5
14853,5
14854,5
14855,1
14856,7
14857,7
14858,1
14859,5
14860,7
14861,9
14862,8
14863,5
14864,1
14865,7
14866,7
14867,1
14868,6
14869,7
14870,1
14871,5
14872,1
14873,8
14874,5
14875,9
14876,6
14877,1
14878,7
14879,1
14880,1
14881,1
14882,3
14883,1
14884,6
14885,1
14886,7
14887,5
14888,1
14889,7
14890,9
14891,1
14892,6
14893,3
14894,7
14895,1
14896,8
14897,3
14898,9
14899,5
14900,7
14901,1
14902,5
14903,1
14904,3
14905,5
14906,8
14907,1
14908,3
14909,3
14910,1
14911,1
14912,9
14913,9
14914,7
14915,6
14916,7
14917,1
14918,3
14919,6
14920,5
14921,7
14922,4
14923,9
14924,1
14925,7
14926,1
14927,7
14928,8
14929,7
14930,3
14931,1
14932,7
14933,5
14934,7
14935,3
14936,5
14937,6
14938,6
14939,4
14940,7
14941,3
14942,2
14943,5
14944,1
14945,9
14946,1
14947,7
14948,9
14949,7
14950,1
14951,7
14952,5
14953,1
14954,3
14955,5
14956,9
14957,1
14958,9
14959,7
14960,7
14961,7
14962,7
14963,7
14964,5
14965,6
14966,7
14967,7
14968,3
14969,6
14970,7
14971,1
14972,5
14973,1
14974,1
14975,2
14976,3
14977,3
14978,1
14979,3
14980,3
14981,1
14982,9
14983,3
14984,8
14985,5
14986,5
14987,6
14988,1
14989,1
14990,5
14991,5
14992,1
14993,7
14994,1
14995,7
14996,7
14997,7
14998,6
14999,3
15000,7
15001,5
15002,5
15003,7
15004,1
15005,7
15006,4
15007,5
15008,7
15009,7
15010,8
15011,1
15012,1
15013,5
15014,1
15015,7
15016,1
15017,6
15018,1
15019,9
15020,5
15021,9
15022,5
15023,3
15024,6
15025,7
15026,7
15027,7
15028,7
15029,9
15030,7
15031,1
15032,5
15033,5
15034,9
15035,1
15036,1
15037,5
15038,1
15039,5
15040,7
15041,9
15042,8
15043,4
15044,1
15045,7
15046,7
15047,8
15048,2
15049,7
15050,1
15051,1
15052,7
15053,1
15054,3
15055,5
15056,3
15057,8
15058,1
15059,1
15060,1
15061,1
15062,5
15063,1
15064,1
15065,5
15066,7
15067,7
15068,1
15069,8
15070,7
15071,9
15072,3
15073,1
15074,5
15075,9
15076,9
15077,7
15078,7
15079,7
15080,7
15081,8
15082,7
15083,7
15084,6
15085,1
15086,7
15087,9
15088,5
15089,7
15090,7
15091,6
15092,1
15093,5
15094,7
15095,5
15096,1
15097,6
15098,7
15099,7
15100,5
15101,6
15102,1
15103,7
15104,8
15105,7
15106,1
15107,3
15108,9
15109,5
15110,9
15111,1
15112,3
15113,7
15114,1
15115,1
15116,1
15117,6
15118,6
15119,7
15120,1
15121,1
15122,7
15123,5
15124,7
15125,1
15126,1
15127,8
15128,5
15129,7
15130,7
15131,3
15132,1
15133,7
15134,6
15135,5
15136,5
15137,5
15138,5
15139,5
15140,1
15141,8
15142,1
15143,7
15144,7
15145,7
15146,1
15147,7
15148,1
15149,1
15150,9
15151,7
15152,1
15153,1
15154,1
15155,1
15156,5
15157,7
15158,1
15159,5
15160,7
15161,5
15162,7
15163,5
15164,7
15165,7
15166,9
15167,5
15168,9
15169,1
15170,7
15171,1
15172,1
15173,9
15174,2
15175,5
15176,5
15177,7
15178,5
15179,8
15180,1
15181,7
15182,7
15183,6
15184,1
15185,8
15186,9
15187,3
15188,1
15189,1
15190,9
15191,7
15192,7
15193,7
15194,7
15195,3
15196,1
15197,3
15198,1
15199,5
15200,1
15201,7
15202,3
15203,6
15204,7
15205,5
15206,9
15207,1
15208,8
15209,1
15210,8
15211,5
15212,1
15213,3
15214,9
15215,5
15216,4
15217,1
15218,7
15219,7
15220,5
15221,8
15222,5
15223,1
15224,1
15225,7
15226,1
15227,5
15228,2
15229,8
15230,5
15231,7
15232,7
15233,6
15234,1
15235,9
15236,5
15237,9
15238,7
15239,7
15240,1
15241,7
15242,7
15243,1
15244,1
15245,5
15246,3
15247,3
15248,7
15249,5
15250,5
15251,7
15252,7
15253,5
15254,9
15255,6
15256,1
15257,9
15258,3
15259,3
15260,5
15261,7
15262,1
15263,1
15264,6
15265,1
15266,1
15267,7
15268,6
15269,6
15270,7
15271,5
15272,6
15273,7
15274,7
15275,3
15276,1
15277,1
15278,5
15279,5
15280,7
15281,1
15282,7
15283,5
15284,8
15285,1
15286,7
15287,5
15288,8
15289,1
15290,7
15291,7
15292,1
15293,5
15294,1
15295,1
15296,1
15297,5
15298,7
15299,5
15300,7
15301,2
15302,1
15303,2
15304,7
15305,8
15306,7
15307,7
15308,5
15309,1
15310,7
15311,1
15312,1
15313,1
15314,6
15315,5
15316,1
15317,2
15318,7
15319,8
15320,7
15321,1
15322,7
15323,1
15324,9
15325,3
15326,8
15327,1
15328,7
15329,8
15330,3
15331,5
15332,1
15333,8
15334,5
15335,1
15336,1
15337,1
15338,7
15339,7
15340,7
15341,7
15342,1
15343,6
15344,3
15345,2
15346,5
15347,7
15348,6
15349,1
15350,5
15351,5
15352,9
15353,7
15354,1
15355,1
15356,7
15357,1
15358,9
15359,7
15360,7
15361,7
15362,5
15363,1
15364,7
15365,5
15366,1
15367,7
15368,5
15369,9
15370,6
15371,7
15372,7
15373,1
15374,7
15375,1
15376,7
15377,8
15378,8
15379,5
15380,1
15381,5
15382,9
15383,5
15384,9
15385,5
15386,5
15387,2
15388,8
15389,1
15390,1
15391,7
15392,1
15393,6
15394,3
15395,1
15396,1
15397,1
15398,7
15399,6
15400,7
15401,8
15402,5
15403,1
15404,7
15405,1
15406,6
15407,3
15408,9
15409,3
15410,8
15411,4
15412,5
15413,6
15414,1
15415,9
15416,7
15417,1
15418,1
15419,8
15420,3
15421,3
15422,1
15423,9
15424,1
15425,3
15426,5
15427,1
15428,5
15429,5
15430,8
15431,7
15432,1
15433,5
15434,1
15435,1
15436,8
15437,3
15438,3
15439,1
15440,9
15441,6
15442,3
15443,7
15444,1
15445,9
15446,3
15447,2
15448,5
15449,5
15450,5
15451,6
15452,8
15453,8
15454,1
15455,7
15456,7
15457,1
15458,5
15459,7
15460,7
15461,7
15462,6
15463,5
15464,7
15465,7
15466,7
15467,5
15468,9
15469,1
15470,1
15471,7
15472,7
15473,5
15474,1
15475,5
15476,1
15477,6
15478,7
15479,5
15480,1
15481,8
15482,3
15483,8
15484,5
15485,5
15486,5
15487,1
15488,3
15489,7
15490,1
15491,1
15492,6
15493,1
15494,1
15495,5
15496,3
15497,1
15498,1
15499,5
15500,5
15501,1
15502,7
15503,7
15504,9
15505,7
15506,5
15507,3
15508,2
15509,7
15510,6
15511,9
15512,8
15513,3
15514,1
15515,9
15516,8
15517,7
15518,5
15519,1
15520,6
15521,5
15522,7
15523,1
15524,8
15525,5
15526,2
15527,7
15528,1
15529,6
15530,7
15531,5
15532,1
15533,6
15534,1
15535,7
15536,5
15537,9
15538,1
15539,5
15540,1
15541,1
15542,7
15543,6
15544,5
15545,1
15546,1
15547,7
15548,5
15549,1
15550,1
15551,1
15552,9
15553,5
15554,1
15555,1
15556,8
15557,7
15558,1
15559,9
15560,7
15561,1
15562,5
15563,1
15564,9
15565,3
15566,2
15567,1
15568,1
15569,1
15570,5
15571,9
15572,9
15573,7
15574,7
15575,9
15576,7
15577,1
15578,6
15579,7
15580,8
15581,1
15582,7
15583,5
15584,5
15585,3
15586,5
15587,5
15588,1
15589,7
15590,7
15591,6
15592,2
15593,1
15594,1
15595,5
15596,9
15597,3
15598,1
15599,3
15600,5
15601,7
15602,7
15603,7
15604,6
15605,7
15606,1
15607,7
15608,6
15609,1
15610,1
15611,7
15612,1
15613,9
15614,3
15615,7
15616,7
15617,9
15618,3
15619,7
15620,1
15621,1
15622,1
15623,6
15624,7
15625,7
15626,6
15627,1
15628,8
15629,7
15630,2
15631,7
15632,9
15633,7
15634,6
15635,5
15636,7
15637,6
15638,1
15639,5
15640,5
15641,6
15642,9
15643,7
15644,8
15645,6
15646,1
15647,6
15648,5
15649,3
15650,6
15651,5
15652,7
15653,8
15654,5
15655,1
15656,1
15657,9
15658,7
15659,8
15660,2
15661,9
15662,1
15663,6
15664,1
15665,1
15666,5
15667,7
15668,1
15669,9
15670,6
15671,7
15672,7
15673,5
15674,5
15675,1
15676,9
15677,8
15678,5
15679,5
15680,1
15681,5
15682,6
15683,1
15684,1
15685,8
15686,8
15687,2
15688,3
15689,5
15690,5
15691,1
15692,1
15693,6
15694,1
15695,3
15696,1
15697,1
15698,7
15699,7
15700,5
15701,1
15702,9
15703,4
15704,5
15705,9
15706,3
15707,3
15708,5
15709,5
15710,5
15711,6
15712,5
15713,1
15714,5
15715,1
15716,7
15717,1
15718,7
15719,1
15720,6
15721,7
15722,1
15723,1
15724,7
15725,7
15726,1
15727,7
15728,7
15729,5
15730,2
15731,1
15732,9
15733,9
15734,7
15735,1
15736,5
15737,1
15738,1
15739,6
15740,7
15741,7
15742,5
15743,8
15744,5
15745,6
15746,1
15747,5
15748,7
15749,5
15750,5
15751,9
15752,9
15753,3
15754,5
15755,3
15756,7
15757,5
15758,8
15759,1
15760,7
15761,5
15762,3
15763,3
15764,5
15765,1
15766,1
15767,1
15768,8
15769,1
15770,1
15771,2
15772,5
15773,5
15774,7
15775,3
15776,1
15777,5
15778,3
15779,1
15780,7
15781,5
15782,9
15783,6
15784,9
15785,5
15786,1
15787,3
15788,3
15789,8
15790,7
15791,5
15792,8
15793,7
15794,5
15795,7
15796,7
15797,5
15798,9
15799,7
15800,1
15801,3
15802,1
15803,5
15804,9
15805,8
15806,5
15807,7
15808,7
15809,1
15810,3
15811,7
15812,5
15813,7
15814,5
15815,2
15816,1
15817,7
15818,8
15819,5
15820,1
15821,2
15822,3
15823,5
15824,9
15825,1
15826,1
15827,2
15828,1
15829,8
15830,5
15831,8
15832,7
15833,7
15834,5
15835,1
15836,8
15837,6
15838,3
15839,1
15840,7
15841,6
15842,8
15843,5
15844,9
15845,3
15846,2
15847,1
15848,1
15849,7
15850,1
15851,1
15852,5
15853,6
15854,5
15855,5
15856,5
15857,6
15858,5
15859,1
15860,1
15861,6
15862,1
15863,9
15864,7
15865,3
15866,9
15867,7
15868,8
15869,3
15870,6
15871,7
15872,1
15873,4
15874,6
15875,1
15876,7
15877,7
15878,7
15879,9
15880,9
15881,7
15882,5
15883,5
15884,6
15885,5
15886,7
15887,1
15888,3
15889,7
15890,6
15891,1
15892,5
15893,4
15894,1
15895,5
15896,5
15897,8
15898,1
15899,7
15900,1
15901,3
15902,5
15903,7
15904,5
15905,6
15906,6
15907,7
15908,7
15909,7
15910,4
15911,7
15912,5
15913,1
15914,3
15915,5
15916,3
15917,7
15918,3
15919,1
15920,6
15921,5
15922,8
15923,5
15924,1
15925,6
15926,1
15927,2
15928,3
15929,9
15930,6
15931,1
15932,9
15933,1
15934,1
15935,9
15936,1
15937,4
15938,5
15939,7
15940,7
15941,7
15942,3
15943,2
15944,1
15945,7
15946,3
15947,1
15948,7
15949,9
15950,3
15951,7
15952,5
15953,5
15954,5
15955,1
15956,7
15957,3
15958,3
15959,7
15960,7
15961,8
15962,7
15963,1
15964,9
15965,1
15966,6
15967,1
15968,7
15969,5
15970,1
15971,9
15972,2
15973,6
15974,1
15975,6
15976,9
15977,2
15978,1
15979,1
15980,5
15981,7
15982,7
15983,7
15984,5
15985,6
15986,5
15987,9
15988,1
15989,1
15990,9
15991,1
15992,1
15993,1
15994,3
15995,7
15996,8
15997,6
15998,1
15999,1
16000,1
16001,3
16002,7
16003,1
16004,7
16005,6
16006,1
16007,7
16008,9
16009,1
16010,6
16011,5
16012,3
16013,1
16014,1
16015,8
16016,1
16017,5
16018,1
16019,7
16020,7
16021,1
16022,9
16023,1
16024,3
16025,6
16026,7
16027,2
16028,5
16029,5
16030,2
16031,7
16032,2
16033,2
16034,1
16035,9
16036,6
16037,7
16038,1
16039,1
16040,3
16041,5
16042,9
16043,2
16044,1
16045,1
16046,1
16047,5
16048,4
16049,1
16050,6
16051,1
16052,3
16053,7
16054,6
16055,1
16056,1
16057,1
16058,4
16059,5
16060,6
16061,1
16062,1
16063,6
16064,1
16065,7
16066,5
16067,9
16068,1
16069,1
16070,6
16071,1
16072,8
16073,6
16074,1
16075,6
16076,9
16077,3
16078,7
16079,5
16080,6
16081,5
16082,9
16083,1
16084,9
16085,7
16086,7
16087,1
16088,7
16089,7
16090,1
16091,7
16092,8
16093,5
16094,1
16095,3
16096,8
16097,1
16098,1
16099,8
16100,1
16101,7
16102,5
16103,7
16104,9
16105,3
16106,8
16107,1
16108,1
16109,8
16110,3
16111,7
16112,1
16113,1
16114,7
16115,3
16116,5
16117,6
16118,7
16119,1
16120,7
16121,1
16122,1
16123,7
16124,1
16125,1
16126,5
16127,5
16128,9
16129,6
16130,1
16131,5
16132,1
16133,6
16134,9
16135,1
16136,8
16137,7
16138,1
16139,1
16140,7
16141,7
16142,3
16143,1
16144,5
16145,3
16146,5
16147,7
16148,6
16149,5
16150,6
16151,8
16152,4
16153,5
16154,9
16155,5
16156,5
16157,5
16158,5
16159,6
16160,1
16161,1
16162,7
16163,3
16164,5
16165,9
16166,6
16167,1
16168,1
16169,9
16170,7
16171,7
16172,7
16173,9
16174,1
16175,7
16176,5
16177,1
16178,6
16179,1
16180,1
16181,8
16182,1
16183,7
16184,7
16185,1
16186,1
16187,1
16188,6
16189,1
16190,7
16191,8
16192,3
16193,6
16194,7
16195,8
16196,1
16197,1
16198,9
16199,5
16200,8
16201,7
16202,5
16203,8
16204,5
16205,5
16206,1
16207,7
16208,6
16209,7
16210,3
16211,1
16212,1
16213,1
16214,1
16215,1
16216,9
16217,9
16218,6
16219,3
16220,5
16221,5
16222,1
16223,7
16224,5
16225,2
16226,5
16227,5
16228,5
16229,6
16230,9
16231,1
16232,1
16233,1
16234,5
16235,9
16236,7
16237,6
16238,5
16239,7
16240,5
16241,8
16242,6
16243,3
16244,7
16245,5
16246,5
16247,7
16248,8
16249,7
16250,9
16251,1
16252,9
16253,7
16254,8
16255,6
16256,1
16257,5
16258,7
16259,7
16260,7
16261,1
16262,5
16263,7
16264,7
16265,3
16266,7
16267,5
16268,7
16269,6
16270,5
16271,2
16272,7
16273,3
16274,3
16275,9
16276,3
16277,7
16278,7
16279,9
16280,4
16281,6
16282,7
16283,5
16284,3
16285,3
16286,5
16287,7
16288,7
16289,2
16290,7
16291,1
16292,1
16293,8
16294,7
16295,3
16296,7
16297,9
16298,9
16299,7
16300,5
16301,1
16302,3
16303,3
16304,1
16305,7
16306,3
16307,1
16308,1
16309,9
16310,1
16311,3
16312,5
16313,7
16314,1
16315,1
16316,9
16317,7
16318,9
16319,3
16320,5
16321,5
16322,3
16323,8
16324,7
16325,5
16326,1
16327,7
16328,7
16329,6
16330,1
16331,1
16332,5
16333,3
16334,6
16335,7
16336,9
16337,1
16338,5
16339,1
16340,5
16341,5
16342,5
16343,7
16344,7
16345,3
16346,8
16347,7
16348,5
16349,8
16350,5
16351,5
16352,9
16353,1
16354,1
16355,7
16356,2
16357,7
16358,5
16359,9
16360,3
16361,1
16362,8
16363,7
16364,7
16365,9
16366,1
16367,5
16368,1
16369,1
16370,1
16371,1
16372,6
16373,5
16374,1
16375,1
16376,9
16377,6
16378,7
16379,7
16380,1
16381,5
16382,9
16383,7
16384,1
16385,1
16386,5
16387,7
16388,5
16389,1
16390,3
16391,5
16392,5
16393,1
16394,9
16395,7
16396,7
16397,5
16398,6
16399,1
16400,8
16401,6
16402,2
16403,2
16404,7
16405,4
16406,9
16407,9
16408,5
16409,7
16410,1
16411,1
16412,1
16413,8
16414,1
16415,9
16416,5
16417,5
16418,9
16419,8
16420,2
16421,7
16422,1
16423,7
16424,9
16425,7
16426,5
16427,3
16428,6
16429,9
16430,7
16431,8
16432,7
16433,5
16434,8
16435,1
16436,7
16437,2
16438,1
16439,7
16440,1
16441,1
16442,1
16443,9
16444,9
16445,5
16446,3
16447,7
16448,7
16449,7
16450,6
16451,1
16452,5
16453,1
16454,1
16455,7
16456,5
16457,1
16458,5
16459,1
16460,7
16461,3
16462,5
16463,1
16464,5
16465,5
16466,7
16467,7
16468,8
16469,6
16470,1
16471,7
16472,5
16473,8
16474,5
16475,5
16476,1
16477,9
16478,1
16479,6
16480,6
16481,5
16482,5
16483,6
16484,6
16485,1
16486,2
16487,7
16488,7
16489,7
16490,5
16491,1
16492,8
16493,7
16494,5
16495,7
16496,9
16497,2
16498,1
16499,5
16500,7
16501,1
16502,9
16503,6
16504,1
16505,5
16506,8
16507,8
16508,1
16509,1
16510,6
16511,7
16512,7
16513,7
16514,7
16515,5
16516,1
16517,9
16518,5
16519,7
16520,4
16521,9
16522,4
16523,8
16524,7
16525,5
16526,1
16527,2
16528,5
16529,2
16530,1
16531,7
16532,1
16533,5
16534,6
16535,9
16536,3
16537,4
16538,8
16539,9
16540,1
16541,4
16542,9
16543,9
16544,1
16545,7
16546,5
16547,2
16548,5
16549,1
16550,1
16551,7
16552,3
16553,2
16554,3
16555,8
16556,3
16557,5
16558,6
16559,4
16560,1
16561,5
16562,8
16563,1
16564,3
16565,9
16566,1
16567,9
16568,5
16569,5
16570,7
16571,5
16572,1
16573,6
16574,6
16575,5
16576,7
16577,8
16578,1
16579,1
16580,7
16581,5
16582,9
16583,6
16584,3
16585,1
16586,6
16587,7
16588,1
16589,1
16590,5
16591,9
16592,3
16593,1
16594,1
16595,5
16596,9
16597,2
16598,8
16599,1
16600,8
16601,6
16602,9
16603,9
16604,9
16605,7
16606,5
16607,9
16608,1
16609,5
16610,1
16611,7
16612,1
16613,1
16614,7
16615,7
16616,9
16617,4
16618,8
16619,8
16620,7
16621,7
16622,7
16623,3
16624,2
16625,1
16626,1
16627,6
16628,8
16629,7
16630,7
16631,5
16632,2
16633,1
16634,1
16635,7
16636,7
16637,1
16638,1
16639,3
16640,9
16641,6
16642,1
16643,7
16644,5
16645,5
16646,7
16647,8
16648,4
16649,7
16650,1
16651,7
16652,1
16653,1
16654,1
16655,5
16656,8
16657,6
16658,2
16659,1
16660,8
16661,7
16662,6
16663,7
16664,1
16665,5
16666,5
16667,9
16668,3
16669,1
16670,3
16671,8
16672,7
16673,7
16674,5
16675,5
16676,1
16677,5
16678,4
16679,6
16680,5
16681,7
16682,7
16683,1
16684,1
16685,1
16686,7
16687,5
16688,1
16689,1
16690,7
16691,5
16692,1
16693,3
16694,7
16695,5
16696,7
16697,3
16698,1
16699,5
16700,3
16701,7
16702,7
16703,6
16704,1
16705,1
16706,1
16707,3
16708,7
16709,5
16710,5
16711,7
16712,1
16713,7
16714,7
16715,7
16716,6
16717,5
16718,1
16719,1
16720,7
16721,9
16722,6
16723,5
16724,6
16725,6
16726,7
16727,9
16728,4
16729,9
16730,7
16731,4
16732,7
16733,1
16734,7
16735,7
16736,5
16737,9
16738,1
16739,6
16740,5
16741,6
16742,7
16743,7
16744,1
16745,7
16746,6
16747,7
16748,9
16749,1
16750,6
16751,6
16752,8
16753,8
16754,8
16755,7
16756,7
16757,6
16758,2
16759,7
16760,9
16761,7
16762,6
16763,8
16764,7
16765,6
16766,1
16767,1
16768,5
16769,1
16770,5
16771,2
16772,1
16773,9
16774,3
16775,3
16776,7
16777,8
16778,1
16779,8
16780,5
16781,1
16782,9
16783,7
16784,1
16785,8
16786,6
16787,7
16788,7
16789,7
16790,5
16791,9
16792,4
16793,6
16794,1
16795,7
16796,7
16797,1
16798,5
16799,1
16800,9
16801,1
16802,1
16803,3
16804,9
16805,7
16806,8
16807,9
16808,7
16809,1
16810,8
16811,5
16812,1
16813,3
16814,3
16815,7
16816,9
16817,5
16818,1
16819,1
16820,1
16821,1
16822,1
16823,1
16824,1
16825,1
16826,1
16827,6
16828,1
16829,7
16830,9
16831,1
16832,9
16833,7
16834,7
16835,6
16836,9
16837,1
16838,6
16839,2
16840,5
16841,7
16842,1
16843,7
16844,7
16845,2
16846,1
16847,3
16848,7
16849,1
16850,1
16851,5
16852,9
16853,1
16854,7
16855,5
16856,6
16857,6
16858,5
16859,5
16860,9
16861,5
16862,7
16863,9
16864,8
16865,7
16866,1
16867,2
16868,8
16869,5
16870,2
16871,1
16872,5
16873,3
16874,8
16875,5
16876,7
16877,6
16878,6
16879,1
16880,6
16881,7
16882,3
16883,1
16884,7
16885,7
16886,7
16887,6
16888,5
16889,1
16890,5
16891,8
16892,1
16893,5
16894,9
16895,5
16896,8
16897,7
16898,1
16899,1
16900,5
16901,4
16902,5
16903,6
16904,1
16905,3
16906,9
16907,9
16908,1
16909,3
16910,6
16911,6
16912,5
16913,9
16914,7
16915,7
16916,1
16917,5
16918,7
16919,1
16920,8
16921,5
16922,8
16923,7
16924,7
16925,3
16926,3
16927,2
16928,8
16929,8
16930,8
16931,7
16932,1
16933,3
16934,5
16935,1
16936,1
16937,5
16938,5
16939,7
16940,7
16941,9
16942,1
16943,1
16944,5
16945,7
16946,1
16947,7
16948,5
16949,6
16950,5
16951,3
16952,9
16953,3
16954,1
16955,8
16956,1
16957,6
16958,6
16959,9
16960,9
16961,1
16962,6
16963,1
16964,7
16965,8
16966,7
16967,7
16968,7
16969,5
16970,6
16971,1
16972,7
16973,1
16974,2
16975,5
16976,7
16977,1
16978,7
16979,7
16980,1
16981,1
16982,5
16983,1
16984,3
16985,1
16986,6
16987,6
16988,3
16989,1
16990,1
16991,5
16992,5
16993,5
16994,5
16995,2
16996,7
16997,5
16998,8
16999,1
17000,7
17001,1
17002,2
17003,5
17004,5
17005,3
17006,1
17007,9
17008,7
17009,5
17010,5
17011,5
17012,5
17013,1
17014,3
17015,5
17016,5
17017,8
17018,5
17019,5
17020,2
17021,1
17022,1
17023,7
17024,5
17025,1
17026,5
17027,4
17028,1
17029,1
17030,8
17031,6
17032,6
17033,9
17034,1
17035,1
17036,6
17037,4
17038,2
17039,7
17040,6
17041,1
17042,9
17043,1
17044,9
17045,5
17046,9
17047,5
17048,9
17049,1
17050,5
17051,3
17052,1
17053,8
17054,7
17055,7
17056,5
17057,1
17058,1
17059,3
17060,5
17061,9
17062,1
17063,7
17064,1
17065,1
17066,7
17067,7
17068,7
17069,1
17070,1
17071,1
17072,5
17073,6
17074,1
17075,1
17076,5
17077,1
17078,1
17079,1
17080,1
17081,8
17082,5
17083,9
17084,6
17085,1
17086,5
17087,9
17088,7
17089,5
17090,1
17091,7
17092,7
17093,8
17094,9
17095,7
17096,7
17097,7
17098,7
17099,7
17100,3
17101,1
17102,7
17103,5
17104,2
17105,7
17106,5
17107,5
17108,6
17109,6
17110,6
17111,1
17112,5
17113,1
17114,7
17115,6
17116,1
17117,7
17118,8
17119,7
17120,5
17121,6
17122,5
17123,1
17124,6
17125,1
17126,1
17127,7
17128,5
17129,7
17130,7
17131,5
17132,6
17133,1
17134,1
17135,7
17136,7
17137,9
17138,6
17139,7
17140,3
17141,1
17142,7
17143,9
17144,6
17145,7
17146,1
17147,7
17148,2
17149,7
17150,5
17151,8
17152,7
17153,5
17154,5
